"","h96","psuid","h88","i1","d1","j3","W5","W5xHH","s1","s28","ssxsc","s25","sd","s26","s2","s7t","s8t","s7a","s8a","s7c","s8c","s38","s15","s18","s19","s22","s24","s24a","s29","s30","s31","s32","s33","s34","s35","s36","s37","sttxsc","s39","s21","s40","s41","TRAVDATE","TRAVDay","TRAVDD","TRAVMM","TRAVYYYY","j14","j37","jjxsc","j36","j36a","j23","j24","j26","j28","j28a","j29","j30","jttxsc","j32","j33","jotxsc","j54","j31","j31a","j31b","j55","j56","j59","j60","jdungross","j34","jd","j57g","j58g","jtotcost","j62"
"4028","2002",20434,101,"Person no.3","Day 4","Jrny 1",0.93471664,1.03256318,"Stage 1","No",1,40,40,"3 to under 5 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Street","Household vehicle 3","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",10,"8 under 15 mins",10,0,"Nil","Last stage (Days 1-6)","Main stage",13240108800,"Tuesday",7,"May",2002,"No","No",1,"Private: car driver","Car/van driver","One","Home","Work","Commuting","Commuting",10,"8 under 15 mins",10,10,"8 under 15 mins",10,470,"0745 - 0759","0700 - 0759","M-F 0700 - 0759",475,"0745 - 0759",480,"0800 - 0814",40,"3 to under 5 miles",40,"East Midlands","East Midlands",-9,"DNA"
"4029","2002",20434,101,"Person no.3","Day 4","Jrny 2",0.93471664,1.03256318,"Stage 1","No",1,40,40,"3 to under 5 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Street","Household vehicle 3","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",10,"8 under 15 mins",10,0,"Nil","Last stage (Days 1-6)","Main stage",13240108800,"Tuesday",7,"May",2002,"No","No",1,"Private: car driver","Car/van driver","One","Work","Home","Commuting","Commuting",10,"8 under 15 mins",10,10,"8 under 15 mins",10,1020,"1700 - 1714","1700 - 1759","M-F 1700 - 1759",1025,"1700 - 1714",1030,"1700 - 1714",40,"3 to under 5 miles",40,"East Midlands","East Midlands",-9,"DNA"
"4030","2002",20434,101,"Person no.4","Day 3","Jrny 2",0.90523918,1,"Stage 1","No",1,55,55,"5 to under 10 miles","Private (hire) bus",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","DNA","DNA","DNA","Private (hire) bus","Other private",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",20,"15 under 30 mins",20,-9,"DNA","Last stage (Days 1-6)","Main stage",13240022400,"Monday",6,"May",2002,"No","No",1,"Private (hire) bus","Other private","One","Education","Home","Education","Education",20,"15 under 30 mins",20,20,"15 under 30 mins",20,970,"1600 - 1629","1600 - 1659","M-F 1600 - 1659",980,"1600 - 1629",990,"1630 - 1644",55,"5 to under 10 miles",55,"East Midlands","East Midlands",-9,"DNA"
"4031","2002",20434,111,"Person no.1","Day 3","Jrny 2",0.81209454,1.01237366,"Stage 1","No",1,18,18,"1 to under 2 miles","Other stage bus",1,"One",-9,"Adult journey",-9,"Adult journey",1,"1","DNA","DNA","DNA","Other stage bus","Other stage bus",35,"30p to under 50p",0,"No cost",35,"30p to under 50p","OAP pass",10,"8 under 15 mins",10,-9,"DNA","Last stage (Days 1-6)","Main stage",13238985600,"Wednesday",24,"April",2002,"No","No",1,"Other stage bus","Other stage bus","One","Visit friends","Visit friends","Visit friends at private home","Visit friends at private home",10,"8 under 15 mins",10,10,"8 under 15 mins",10,610,"1000 - 1029","1000 - 1059","M-F 1000 - 1459",615,"1000 - 1029",620,"1000 - 1029",18,"1 to under 2 miles",18,"East Midlands","East Midlands",35,"1-49p"
"4032","2002",20434,121,"Person no.1","Day 1","Jrny 1",0.71754731,1,"Stage 1","No",1,90,90,"5 to under 10 miles","Car",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Front passenger","DNA","Household vehicle 1","Household car-pass.","Car/van passenger",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",25,"15 under 30 mins",25,-9,"DNA","Last stage (Days 1-6)","Main stage",13238640000,"Saturday",20,"April",2002,"No","No",1,"Private: car passenger","Car/van passenger","One","Home","Food shopping(from 98)","Food shopping(from 98)","Shopping",25,"15 under 30 mins",25,25,"15 under 30 mins",25,530,"0845 - 0859","0800 - 0859","Sat",542.5,"0900 - 0914",555,"0915 - 0929",90,"5 to under 10 miles",90,"East Midlands","East Midlands",-9,"DNA"
"4033","2002",20434,121,"Person no.2","Day 1","Jrny 2",0.71754731,1,"Stage 1","No",1,30,30,"3 to under 5 miles","Car",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Public car park (All pre-1998)","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",10,"8 under 15 mins",10,0,"Nil","Last stage (Days 1-6)","Main stage",13238640000,"Saturday",20,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Food shopping(from 98)","Non food shopping(inc. food shopping before 98)","Non food shopping(inc. food shopping before 98)","Shopping",10,"8 under 15 mins",10,10,"8 under 15 mins",10,680,"1100 - 1129","1100 - 1159","Sat",685,"1100 - 1129",690,"1130 - 1159",30,"3 to under 5 miles",30,"East Midlands","East Midlands",-9,"DNA"
"4034","2002",20434,121,"Person no.2","Day 3","Jrny 1",0.72550815,1.01109451,"Stage 1","No",1,78,78,"5 to under 10 miles","Other stage bus",2,"Two",-9,"Adult journey",-9,"Adult journey",1,"1","DNA","DNA","DNA","Other stage bus","Other stage bus",160,"£1.50 to under £2",-9,"DNA",160,"£1.50 to under £2","Ordinary adult",45,"45 mins under 1 hour",45,-9,"DNA","Last stage (Days 1-6)","Main stage",13238812800,"Monday",22,"April",2002,"No","No",1,"Other stage bus","Other stage bus","One","Home","Work","Commuting","Commuting",45,"45 mins under 1 hour",45,45,"45 mins under 1 hour",45,600,"1000 - 1029","1000 - 1059","M-F 1000 - 1459",622.5,"1000 - 1029",645,"1030 - 1059",78,"5 to under 10 miles",78,"East Midlands","East Midlands",160,"100-199p"
"4035","2002",20434,121,"Person no.2","Day 7","Jrny 2",0.90314718,1.25865872,"Stage 1","No",1,40,40,"3 to under 5 miles","Car",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","On own/friends premises","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",15,"15 under 30 mins",15,0,"Nil","Last stage (Day 7)","Main stage",13239158400,"Friday",26,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Food shopping(from 98)","Home","Food shopping(from 98)","Shopping",15,"15 under 30 mins",15,15,"15 under 30 mins",15,690,"1130 - 1159","1100 - 1159","M-F 1000 - 1459",697.5,"1130 - 1159",705,"1130 - 1159",40,"3 to under 5 miles",40,"East Midlands","East Midlands",-9,"DNA"
"4036","2002",20434,161,"Person no.1","Day 4","Jrny 2",1.15783346,1.06823244,"Stage 1","No",1,90,90,"5 to under 10 miles","Car",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Public car park (All pre-1998)","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",15,"15 under 30 mins",15,0,"Nil","Last stage (Days 1-6)","Main stage",13239849600,"Saturday",4,"May",2002,"No","No",1,"Private: car driver","Car/van driver","One","Escort shopping/pers. business","Escort shopping/pers. business","Escort shopping/pers. business","Other escort",15,"15 under 30 mins",15,15,"15 under 30 mins",15,555,"0915 - 0929","0900 - 0959","Sat",562.5,"0915 - 0929",570,"0930 - 0959",90,"5 to under 10 miles",90,"East Midlands","East Midlands",-9,"DNA"
"4037","2002",20434,161,"Person no.1","Day 7","Jrny 2",1.13895087,1.05081112,"Stage 3","No",1,50,50,"5 to under 10 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","On own/friends premises","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",15,"15 under 30 mins",15,0,"Nil","Last stage (Day 7)","Main stage",13240108800,"Tuesday",7,"May",2002,"No","No",1,"Private: car driver","Car/van driver","Three","Work","Home","Commuting","Commuting",45,"45 mins under 1 hour",75,45,"45 mins under 1 hour",45,1040,"1715 - 1729","1700 - 1759","M-F 1700 - 1759",1062.5,"1730 - 1744",1085,"1800 - 1814",88,"5 to under 10 miles",136,"East Midlands","East Midlands",-9,"DNA"
"4038","2002",20434,161,"Person no.3","Day 3","Jrny 2",1.09728936,1.01237366,"Stage 2","No",1,90,90,"5 to under 10 miles","Other stage bus",1,"One",-9,"Adult journey",-9,"Adult journey",1,"1","DNA","DNA","DNA","Other stage bus","Other stage bus",0,"No cost",68,"50p to under 75p",68,"50p to under 75p","Season ticket",45,"45 mins under 1 hour",45,-9,"DNA","Last stage (Days 1-6)","Other stage",13239763200,"Friday",3,"May",2002,"No","No",1,"Private: car passenger","Car/van passenger","Two","Visit friends","Home","Visit friends at private home","Visit friends at private home",105,"1.5 under 2 hours",105,105,"1.5 under 2 hours",105,960,"1600 - 1629","1600 - 1659","M-F 1600 - 1659",1012.5,"1645 - 1659",1065,"1745 - 1759",200,"15 to under 25 miles",200,"East Midlands","East Midlands",-9,"DNA"
"4039","2002",20434,161,"Person no.3","Day 6","Jrny 2",1.16482331,1.07468137,"Stage 1","No",1,100,100,"10 to under 15 miles","Other stage bus",1,"One",-9,"Adult journey",-9,"Adult journey",1,"1","DNA","DNA","DNA","Other stage bus","Other stage bus",0,"No cost",76,"75p to under £1",76,"75p to under £1","Season ticket",40,"30 under 45 mins",40,-9,"DNA","Last stage (Days 1-6)","Main stage",13240022400,"Monday",6,"May",2002,"No","No",1,"Other stage bus","Other stage bus","One","Non food shopping(inc. food shopping before 98)","Visit friends","Visit friends at private home","Visit friends at private home",40,"30 under 45 mins",40,40,"30 under 45 mins",40,910,"1500 - 1529","1500 - 1559","M-F 1500 - 1559",930,"1530 - 1559",950,"1530 - 1559",100,"10 to under 15 miles",100,"East Midlands","East Midlands",76,"50-99p"
"4040","2002",20434,161,"Person no.4","Day 1","Jrny 4",1.08387783,1,"Stage 1","No",1,50,50,"5 to under 10 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Street","Household vehicle 2","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",10,"8 under 15 mins",10,0,"Nil","Last stage (Days 1-6)","Main stage",13239590400,"Wednesday",1,"May",2002,"No","No",1,"Private: car driver","Car/van driver","One","Home","Visit friends","Visit friends at private home","Visit friends at private home",10,"8 under 15 mins",10,10,"8 under 15 mins",10,1140,"1900 - 1929","1900 - 1959","M-F Other times",1145,"1900 - 1929",1150,"1900 - 1929",50,"5 to under 10 miles",50,"East Midlands","East Midlands",-9,"DNA"
"4041","2002",20434,161,"Person no.4","Day 5","Jrny 2",1.13807861,1.05000636,"Stage 1","No",1,80,80,"5 to under 10 miles","Car",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Street","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",20,"15 under 30 mins",20,0,"Nil","Last stage (Days 1-6)","Main stage",13239936000,"Sunday",5,"May",2002,"No","No",1,"Private: car driver","Car/van driver","One","Home","Visit friends","Visit friends at private home","Visit friends at private home",20,"15 under 30 mins",20,20,"15 under 30 mins",20,945,"1530 - 1559","1500 - 1559","Sun",955,"1530 - 1559",965,"1600 - 1629",80,"5 to under 10 miles",80,"East Midlands","East Midlands",-9,"DNA"
"4042","2002",20434,161,"Person no.4","Day 7","Jrny 4",1.13895087,1.05081112,"Stage 1","No",1,28,28,"2 to under 3 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Public car park (All pre-1998)","Household vehicle 2","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",10,"8 under 15 mins",10,0,"Nil","Last stage (Day 7)","Main stage",13240108800,"Tuesday",7,"May",2002,"No","No",1,"Private: car driver","Car/van driver","One","Home","Work","Commuting","Commuting",10,"8 under 15 mins",10,10,"8 under 15 mins",10,1130,"1830 - 1859","1800 - 1859","M-F 1800 - 1859",1135,"1830 - 1859",1140,"1900 - 1929",28,"2 to under 3 miles",28,"East Midlands","East Midlands",-9,"DNA"
"4043","2002",20434,171,"Person no.1","Day 6","Jrny 2",0.92249556,1.07702849,"Stage 1","No",1,200,200,"15 to under 25 miles","Other stage bus",2,"Two",-9,"Adult journey",-9,"Adult journey",2,"2","DNA","DNA","DNA","Other stage bus","Other stage bus",160,"£1.50 to under £2",-9,"DNA",160,"£1.50 to under £2","Ordinary adult",40,"30 under 45 mins",40,-9,"DNA","Last stage (Days 1-6)","Main stage",13239417600,"Monday",29,"April",2002,"No","No",1,"Other stage bus","Other stage bus","One","Education","Home","Education","Education",40,"30 under 45 mins",40,40,"30 under 45 mins",40,1035,"1715 - 1729","1700 - 1759","M-F 1700 - 1759",1055,"1730 - 1744",1075,"1745 - 1759",200,"15 to under 25 miles",200,"East Midlands","East Midlands",160,"100-199p"
"4044","2002",20434,171,"Person no.2","Day 1","Jrny 2",0.85651918,1,"Stage 1","No",1,200,200,"15 to under 25 miles","Other stage bus",2,"Two",1,"One",1,"One",2,"2","DNA","DNA","DNA","Other stage bus","Other stage bus",0,"No cost",-9,"DNA",0,"No cost","Special category reduced",40,"30 under 45 mins",40,-9,"DNA","Last stage (Days 1-6)","Main stage",13238985600,"Wednesday",24,"April",2002,"No","No",1,"Other stage bus","Other stage bus","One","Personal business other","Home","Personal business other","Other personal business",40,"30 under 45 mins",40,40,"30 under 45 mins",40,1035,"1715 - 1729","1700 - 1759","M-F 1700 - 1759",1055,"1730 - 1744",1075,"1745 - 1759",200,"15 to under 25 miles",200,"East Midlands","East Midlands",0,"0"
"4045","2002",20434,181,"Person no.1","Day 1","Jrny 2",0.77364432,1,"Stage 1","No",1,30,30,"3 to under 5 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","On own/friends premises","Household vehicle 2","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",10,"8 under 15 mins",10,0,"Nil","Last stage (Days 1-6)","Main stage",13238467200,"Thursday",18,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Work","Home","Commuting","Commuting",10,"8 under 15 mins",10,10,"8 under 15 mins",10,750,"1230 - 1259","1200 - 1259","M-F 1000 - 1459",755,"1230 - 1259",760,"1230 - 1259",30,"3 to under 5 miles",30,"East Midlands","East Midlands",-9,"DNA"
"4046","2002",20434,181,"Person no.2","Day 1","Jrny 4",0.77364432,1,"Stage 1","No",1,80,80,"5 to under 10 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","On own/friends premises","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",45,"45 mins under 1 hour",45,0,"Nil","Last stage (Days 1-6)","Main stage",13238467200,"Thursday",18,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Work","Home","Commuting","Commuting",45,"45 mins under 1 hour",45,45,"45 mins under 1 hour",45,1020,"1700 - 1714","1700 - 1759","M-F 1700 - 1759",1042.5,"1715 - 1729",1065,"1745 - 1759",80,"5 to under 10 miles",80,"East Midlands","East Midlands",-9,"DNA"
"4047","2002",20434,181,"Person no.2","Day 2","Jrny 2",0.79159027,1.02319664,"Stage 1","No",1,80,80,"5 to under 10 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","On own/friends premises","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",30,"30 under 45 mins",30,0,"Nil","Last stage (Days 1-6)","Main stage",13238553600,"Friday",19,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Work","Home","Commuting","Commuting",30,"30 under 45 mins",30,30,"30 under 45 mins",30,990,"1630 - 1644","1600 - 1659","M-F 1600 - 1659",1005,"1645 - 1659",1020,"1700 - 1714",80,"5 to under 10 miles",80,"East Midlands","East Midlands",-9,"DNA"
"4048","2002",20434,211,"Person no.1","Day 6","Jrny 2",0.94695785,1.07468137,"Stage 1","No",1,50,50,"5 to under 10 miles","Car",6,"Six",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","On own/friends premises","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",15,"15 under 30 mins",15,0,"Nil","Last stage (Days 1-6)","Main stage",13238726400,"Sunday",21,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Visit friends","Visit friends","Visit friends at private home","Visit friends at private home",15,"15 under 30 mins",15,15,"15 under 30 mins",15,945,"1530 - 1559","1500 - 1559","Sun",952.5,"1530 - 1559",960,"1600 - 1629",50,"5 to under 10 miles",50,"Yorkshire & Humberside","Yorkshire & Humberside",-9,"DNA"
"4049","2002",20434,211,"Person no.2","Day 1","Jrny 4",0.8811522,1,"Stage 1","No",1,5,5,"Under 1 mile","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","On own/friends premises","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",2,"Less than 3 mins",2,0,"Nil","Last stage (Days 1-6)","Main stage",13238294400,"Tuesday",16,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Escort home","Home","Escort home (not own) & other escort","Other escort",2,"Less than 3 mins",2,2,"Less than 3 mins",2,1210,"2000 - 2029","2000 - 2059","M-F Other times",1211,"2000 - 2029",1212,"2000 - 2029",5,"Under 1 mile",5,"East Midlands","East Midlands",-9,"DNA"
"4050","2002",20434,211,"Person no.2","Day 7","Jrny 2",0.92592452,1.05081112,"Stage 1","No",1,8,8,"Under 1 mile","Car",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","On own/friends premises","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",5,"3 under 8 mins",5,0,"Nil","Last stage (Day 7)","Main stage",13238812800,"Monday",22,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Work","Home","Commuting","Commuting",5,"3 under 8 mins",5,5,"3 under 8 mins",5,955,"1530 - 1559","1500 - 1559","M-F 1500 - 1559",957.5,"1530 - 1559",960,"1600 - 1629",8,"Under 1 mile",8,"East Midlands","East Midlands",-9,"DNA"
"4051","2002",20434,211,"Person no.3","Day 5","Jrny 3",0.92521541,1.05000636,"Stage 1","No",1,70,70,"5 to under 10 miles","Car",5,"Five",1,"One",4,"Four",-9,"DNA","Rear passenger","DNA","Non-Household veh.","Non-Householdold car-pass.","Car/van passenger",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",15,"15 under 30 mins",15,-9,"DNA","Last stage (Days 1-6)","Main stage",13238640000,"Saturday",20,"April",2002,"No","No",1,"Private: car passenger","Car/van passenger","One","Sport: participate","Home","Sport: participate","Sport: participate",15,"15 under 30 mins",15,15,"15 under 30 mins",15,1320,"2200 - 2229","2200 - 2259","Sat",1327.5,"2200 - 2229",1335,"2200 - 2229",70,"5 to under 10 miles",70,"East Midlands","East Midlands",-9,"DNA"
"4052","2002",20434,211,"Person no.4","Day 5","Jrny 2",0.92521541,1.05000636,"Stage 1","No",1,50,50,"5 to under 10 miles","Car",3,"Three",1,"One",2,"Two",-9,"DNA","Rear passenger","DNA","Household vehicle 2","Household car-pass.","Car/van passenger",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",15,"15 under 30 mins",15,-9,"DNA","Last stage (Days 1-6)","Main stage",13238640000,"Saturday",20,"April",2002,"No","No",1,"Private: car passenger","Car/van passenger","One","Sport: participate","Home","Sport: participate","Sport: participate",15,"15 under 30 mins",15,15,"15 under 30 mins",15,735,"1200 - 1229","1200 - 1259","Sat",742.5,"1200 - 1229",750,"1230 - 1259",50,"5 to under 10 miles",50,"East Midlands","East Midlands",-9,"DNA"
"4053","2002",20434,211,"Person no.4","Day 6","Jrny 2",0.94695785,1.07468137,"Stage 1","No",1,50,50,"5 to under 10 miles","Car",6,"Six",3,"Three",3,"Three",-9,"DNA","Rear passenger","DNA","Household vehicle 1","Household car-pass.","Car/van passenger",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",15,"15 under 30 mins",15,-9,"DNA","Last stage (Days 1-6)","Main stage",13238726400,"Sunday",21,"April",2002,"No","No",1,"Private: car passenger","Car/van passenger","One","Visit friends","Visit friends","Visit friends at private home","Visit friends at private home",15,"15 under 30 mins",15,15,"15 under 30 mins",15,945,"1530 - 1559","1500 - 1559","Sun",952.5,"1530 - 1559",960,"1600 - 1629",50,"5 to under 10 miles",50,"Yorkshire & Humberside","Yorkshire & Humberside",-9,"DNA"
